id,name,brand,price_inr,rating,rating_count,gender,wear_type,category,category_label,slot,occasion,tags,description,description_source,image,image_url,site,product_url,collected_at,base_colour,season,usage
fpi_47622,Portia Women Brown Flats,Portia,1997,4.0,50.0,women,western,heels,Heels,footwear,casual,women;western;heels;casual;brown;fall;casual,Portia Women Brown Flats. Brown Heels for women. Category: Shoes/Heels. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/47622.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/47622.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=47622.jpg,2024-01-01T00:00:00+00:00,brown,fall,casual
fpi_13367,Timberland Women Femmes Brown Casual Shoes,Timberland,1895,4.0,50.0,women,western,casual-shoes,Casual Shoes,footwear,casual,women;western;casual-shoes;casual;brown;fall;casual,Timberland Women Femmes Brown Casual Shoes. Brown Casual Shoes for women. Category: Shoes/Casual Shoes. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/13367.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/13367.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=13367.jpg,2024-01-01T00:00:00+00:00,brown,fall,casual
fpi_2628,Carlton London Women Four Strapped Gold Sandal,Carlton,1828,4.0,50.0,women,western,flats,Flats,footwear,casual,women;western;flats;casual;gold;fall;casual,Carlton London Women Four Strapped Gold Sandal. Gold Flats for women. Category: Shoes/Flats. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/2628.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/2628.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=2628.jpg,2024-01-01T00:00:00+00:00,gold,fall,casual
fpi_54144,Rocia Women Brown Sandals,Rocia,2195,4.0,50.0,women,western,heels,Heels,footwear,casual,women;western;heels;casual;brown;winter;casual,Rocia Women Brown Sandals. Brown Heels for women. Category: Shoes/Heels. Intended usage: Casual. Season: Winter.,fashion-product-images,images/fpi/54144.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/54144.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=54144.jpg,2024-01-01T00:00:00+00:00,brown,winter,casual
fpi_20949,ADIDAS Women Vines Yellow Flip Flops,ADIDAS,2439,4.0,50.0,women,western,flip-flops,Flip Flops,footwear,casual,women;western;flip-flops;casual;yellow;fall;casual,ADIDAS Women Vines Yellow Flip Flops. Yellow Flip Flops for women. Category: Flip Flops/Flip Flops. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/20949.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/20949.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=20949.jpg,2024-01-01T00:00:00+00:00,yellow,fall,casual
fpi_15511,Rockport Women Jeanie Thong Chain Pink Flats,Rockport,2221,4.0,50.0,women,western,heels,Heels,footwear,casual,women;western;heels;casual;pink;fall;casual,Rockport Women Jeanie Thong Chain Pink Flats. Pink Heels for women. Category: Shoes/Heels. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/15511.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/15511.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=15511.jpg,2024-01-01T00:00:00+00:00,pink,fall,casual
fpi_56934,HM Women Silver Flats,HM,2164,4.0,50.0,women,western,heels,Heels,footwear,casual,women;western;heels;casual;silver;winter;casual,HM Women Silver Flats. Silver Heels for women. Category: Shoes/Heels. Intended usage: Casual. Season: Winter.,fashion-product-images,images/fpi/56934.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/56934.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=56934.jpg,2024-01-01T00:00:00+00:00,silver,winter,casual
fpi_45401,Rocia Women Grey Sandals,Rocia,2423,4.0,50.0,women,western,flats,Flats,footwear,casual,women;western;flats;casual;grey;winter;casual,Rocia Women Grey Sandals. Grey Flats for women. Category: Shoes/Flats. Intended usage: Casual. Season: Winter.,fashion-product-images,images/fpi/45401.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/45401.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=45401.jpg,2024-01-01T00:00:00+00:00,grey,winter,casual
fpi_53137,Catwalk Women Brown Sandals,Catwalk,2008,4.0,50.0,women,western,flats,Flats,footwear,casual,women;western;flats;casual;brown;winter;casual,Catwalk Women Brown Sandals. Brown Flats for women. Category: Shoes/Flats. Intended usage: Casual. Season: Winter.,fashion-product-images,images/fpi/53137.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/53137.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=53137.jpg,2024-01-01T00:00:00+00:00,brown,winter,casual
fpi_43956,Puma Women Purple Techno Sandals,Puma,1283,4.0,50.0,women,western,sports-sandals,Sports Sandals,footwear,casual,women;western;sports-sandals;casual;purple;summer;casual,Puma Women Purple Techno Sandals. Purple Sports Sandals for women. Category: Sandal/Sports Sandals. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/43956.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/43956.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=43956.jpg,2024-01-01T00:00:00+00:00,purple,summer,casual
fpi_15543,Catwalk Women Casual Brown Wedges,Catwalk,2220,4.0,50.0,women,western,heels,Heels,footwear,casual,women;western;heels;casual;brown;winter;casual,Catwalk Women Casual Brown Wedges. Brown Heels for women. Category: Shoes/Heels. Intended usage: Casual. Season: Winter.,fashion-product-images,images/fpi/15543.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/15543.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=15543.jpg,2024-01-01T00:00:00+00:00,brown,winter,casual
fpi_5944,ADIDAS Women Derby White Shoe,ADIDAS,1930,4.0,50.0,women,western,casual-shoes,Casual Shoes,footwear,casual,women;western;casual-shoes;casual;white;summer;casual,ADIDAS Women Derby White Shoe. White Casual Shoes for women. Category: Shoes/Casual Shoes. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/5944.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/5944.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=5944.jpg,2024-01-01T00:00:00+00:00,white,summer,casual
fpi_44203,iPanema Women Pink Flip Flops,iPanema,2473,4.0,50.0,women,western,flip-flops,Flip Flops,footwear,casual,women;western;flip-flops;casual;pink;winter;casual,iPanema Women Pink Flip Flops. Pink Flip Flops for women. Category: Flip Flops/Flip Flops. Intended usage: Casual. Season: Winter.,fashion-product-images,images/fpi/44203.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/44203.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=44203.jpg,2024-01-01T00:00:00+00:00,pink,winter,casual
fpi_9110,Puma Women Faas 300 Black Sports Shoes,Puma,2236,4.0,50.0,women,western,sports-shoes,Sports Shoes,footwear,sports,women;western;sports-shoes;sports;black;fall;sports,Puma Women Faas 300 Black Sports Shoes. Black Sports Shoes for women. Category: Shoes/Sports Shoes. Intended usage: Sports. Season: Fall.,fashion-product-images,images/fpi/9110.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/9110.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=9110.jpg,2024-01-01T00:00:00+00:00,black,fall,sports
fpi_25498,Nike Women Aquahype Blue Flip Flops,Nike,2250,4.0,50.0,women,western,flip-flops,Flip Flops,footwear,casual,women;western;flip-flops;casual;blue;summer;casual,Nike Women Aquahype Blue Flip Flops. Blue Flip Flops for women. Category: Flip Flops/Flip Flops. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/25498.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/25498.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=25498.jpg,2024-01-01T00:00:00+00:00,blue,summer,casual
fpi_13360,Timberland Women Femmes Brown Boot,Timberland,2488,4.0,50.0,women,western,casual-shoes,Casual Shoes,footwear,casual,women;western;casual-shoes;casual;brown;fall;casual,Timberland Women Femmes Brown Boot. Brown Casual Shoes for women. Category: Shoes/Casual Shoes. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/13360.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/13360.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=13360.jpg,2024-01-01T00:00:00+00:00,brown,fall,casual
fpi_45804,Senorita Women Black Flats,Senorita,2228,4.0,50.0,women,western,heels,Heels,footwear,casual,women;western;heels;casual;black;summer;casual,Senorita Women Black Flats. Black Heels for women. Category: Shoes/Heels. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/45804.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/45804.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=45804.jpg,2024-01-01T00:00:00+00:00,black,summer,casual
fpi_39576,Catwalk Women Black Flats,Catwalk,2202,4.0,50.0,women,western,heels,Heels,footwear,casual,women;western;heels;casual;black;winter;casual,Catwalk Women Black Flats. Black Heels for women. Category: Shoes/Heels. Intended usage: Casual. Season: Winter.,fashion-product-images,images/fpi/39576.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/39576.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=39576.jpg,2024-01-01T00:00:00+00:00,black,winter,casual
fpi_34985,Fabindia Women H& Printed Black Sari,Fabindia,2570,4.0,50.0,women,ethnic,sarees,Sarees,one_piece,festive,women;ethnic;sarees;festive;black;summer;ethnic,Fabindia Women H& Printed Black Sari. Black Sarees for women. Category: Saree/Sarees. Intended usage: Ethnic. Season: Summer.,fashion-product-images,images/fpi/34985.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/34985.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=34985.jpg,2024-01-01T00:00:00+00:00,black,summer,ethnic
fpi_48467,French Connection Women Red Dress,French,2943,4.0,50.0,women,western,dresses,Dresses,one_piece,casual,women;western;dresses;casual;red;summer;casual,French Connection Women Red Dress. Red Dresses for women. Category: Dress/Dresses. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/48467.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/48467.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=48467.jpg,2024-01-01T00:00:00+00:00,red,summer,casual
fpi_52350,Red Rose Women Blue Nightdress,Red,1390,4.0,50.0,women,western,nightdress,Nightdress,one_piece,casual,women;western;nightdress;casual;blue;winter;casual,Red Rose Women Blue Nightdress. Blue Nightdress for women. Category: Loungewear and Nightwear/Nightdress. Intended usage: Casual. Season: Winter.,fashion-product-images,images/fpi/52350.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/52350.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=52350.jpg,2024-01-01T00:00:00+00:00,blue,winter,casual
fpi_43676,French Connection Women Mint Green Dress,French,2612,4.0,50.0,women,western,dresses,Dresses,one_piece,casual,women;western;dresses;casual;green;summer;casual,French Connection Women Mint Green Dress. Green Dresses for women. Category: Dress/Dresses. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/43676.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/43676.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=43676.jpg,2024-01-01T00:00:00+00:00,green,summer,casual
fpi_59988,Avirate Black & Silvery Grey Dress,Avirate,3309,4.0,50.0,women,western,dresses,Dresses,one_piece,party,women;western;dresses;party;black;fall;party,Avirate Black & Silvery Grey Dress. Black Dresses for women. Category: Dress/Dresses. Intended usage: Party. Season: Fall.,fashion-product-images,images/fpi/59988.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/59988.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=59988.jpg,2024-01-01T00:00:00+00:00,black,fall,party
fpi_43648,ONLY Women Cream A-Line Dress,ONLY,2530,4.0,50.0,women,western,dresses,Dresses,one_piece,casual,women;western;dresses;casual;cream;summer;casual,ONLY Women Cream A-Line Dress. Cream Dresses for women. Category: Topwear/Dresses. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/43648.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/43648.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=43648.jpg,2024-01-01T00:00:00+00:00,cream,summer,casual
fpi_43625,Vero Moda Women Black Printed Shift Dress,Vero,2818,4.0,50.0,women,western,dresses,Dresses,one_piece,casual,women;western;dresses;casual;black;summer;casual,Vero Moda Women Black Printed Shift Dress. Black Dresses for women. Category: Dress/Dresses. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/43625.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/43625.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=43625.jpg,2024-01-01T00:00:00+00:00,black,summer,casual
fpi_34983,Fabindia H& Printed Black Cotton Sari,Fabindia,2744,4.0,50.0,women,ethnic,sarees,Sarees,one_piece,festive,women;ethnic;sarees;festive;black;summer;ethnic,Fabindia H& Printed Black Cotton Sari. Black Sarees for women. Category: Saree/Sarees. Intended usage: Ethnic. Season: Summer.,fashion-product-images,images/fpi/34983.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/34983.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=34983.jpg,2024-01-01T00:00:00+00:00,black,summer,ethnic
fpi_59662,FNF Multi Colour Evening Wear Sari,FNF,2402,4.0,50.0,women,ethnic,sarees,Sarees,one_piece,festive,women;ethnic;sarees;festive;multi;fall;ethnic,FNF Multi Colour Evening Wear Sari. Multi Sarees for women. Category: Saree/Sarees. Intended usage: Ethnic. Season: Fall.,fashion-product-images,images/fpi/59662.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/59662.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=59662.jpg,2024-01-01T00:00:00+00:00,multi,fall,ethnic
fpi_38836,Latin Quarters Women Blue Dress,Latin,2534,4.0,50.0,women,western,dresses,Dresses,one_piece,casual,women;western;dresses;casual;blue;summer;casual,Latin Quarters Women Blue Dress. Blue Dresses for women. Category: Dress/Dresses. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/38836.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/38836.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=38836.jpg,2024-01-01T00:00:00+00:00,blue,summer,casual
fpi_41784,Remanika Women Purple Dress,Remanika,2460,4.0,50.0,women,western,dresses,Dresses,one_piece,casual,women;western;dresses;casual;purple;summer;casual,Remanika Women Purple Dress. Purple Dresses for women. Category: Dress/Dresses. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/41784.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/41784.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=41784.jpg,2024-01-01T00:00:00+00:00,purple,summer,casual
